#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 10 27 08 30  40  8.7  9.7 99.00 99.00 99.00 999 1014.2 999.0  19.9 999.0 99.0 99.00
2022 10 27 08 36  45  8.2  9.7 99.00 99.00 99.00 999 1014.2 999.0  19.9 999.0 99.0 99.00
2022 10 27 08 42  40  8.4  9.6 99.00 99.00 99.00 999 1014.2 999.0  19.9 999.0 99.0 99.00
2022 10 27 08 48  47  8.0  9.5 99.00 99.00 99.00 999 1014.2 999.0  19.9 999.0 99.0 99.00
2022 10 27 08 54  35  7.1  9.0 99.00 99.00 99.00 999 1014.3  15.7  19.9 999.0 99.0 99.00
2022 10 27 09 00  39  7.2  8.2 99.00 99.00 99.00 999 1014.3  15.7  19.9 999.0 99.0 99.00
2022 10 27 09 06  47  7.5  9.1 99.00 99.00 99.00 999 1014.2  15.6  19.9 999.0 99.0 99.00
2022 10 27 09 12  40  7.6  8.8 99.00 99.00 99.00 999 1014.2  15.6  19.9 999.0 99.0 99.00
2022 10 27 09 18  42  7.6  8.7 99.00 99.00 99.00 999 1014.2  15.5  19.8 999.0 99.0 99.00
2022 10 27 09 24  42  7.6  8.8 99.00 99.00 99.00 999 1014.2 999.0  19.9 999.0 99.0 99.00
2022 10 27 09 30  38  7.5  8.4 99.00 99.00 99.00 999 1014.3 999.0  19.8 999.0 99.0 99.00
2022 10 27 09 36  43  7.2  8.6 99.00 99.00 99.00 999 1014.3 999.0  19.9 999.0 99.0 99.00
2022 10 27 09 42  41  7.4  8.2 99.00 99.00 99.00 999 1014.3 999.0  19.9 999.0 99.0 99.00
2022 10 27 09 48  41  7.6  8.6 99.00 99.00 99.00 999 1014.4 999.0  19.8 999.0 99.0 99.00
2022 10 27 09 54  42  7.3  8.3 99.00 99.00 99.00 999 1014.4  15.1  19.8 999.0 99.0 99.00
2022 10 27 10 00  45  7.3  8.4 99.00 99.00 99.00 999 1014.5  15.0  19.8 999.0 99.0 99.00
2022 10 27 10 06  41  7.1  8.2 99.00 99.00 99.00 999 9999.0 999.0  19.8 999.0 99.0 99.00
2022 10 27 10 12  38  7.1  8.0 99.00 99.00 99.00 999 9999.0 999.0  19.8 999.0 99.0 99.00
2022 10 27 10 18  45  6.6  8.3 99.00 99.00 99.00 999 9999.0 999.0  19.8 999.0 99.0 99.00
2022 10 27 10 24  43  7.2  8.5 99.00 99.00 99.00 999 1014.8 999.0  19.7 999.0 99.0 99.00
2022 10 27 10 30  39  7.0  8.1 99.00 99.00 99.00 999 1014.9 999.0  19.8 999.0 99.0 99.00
2022 10 27 10 36  45  7.1  7.7 99.00 99.00 99.00 999 9999.0  14.4  19.7 999.0 99.0 99.00
2022 10 27 10 42  39  6.3  7.7 99.00 99.00 99.00 999 9999.0  14.6  19.8 999.0 99.0 99.00
2022 10 27 10 48  39  6.2  7.3 99.00 99.00 99.00 999 9999.0  14.4  19.7 999.0 99.0 99.00
2022 10 27 10 54  41  6.3  7.2 99.00 99.00 99.00 999 1015.0  14.5  19.7 999.0 99.0 99.00
2022 10 27 11 00  47  5.7  7.3 99.00 99.00 99.00 999 1015.0  14.4  19.8 999.0 99.0 99.00
2022 10 27 11 06  41  6.6  7.3 99.00 99.00 99.00 999 1014.9  14.3  19.7 999.0 99.0 99.00
2022 10 27 11 12  46  6.7  7.8 99.00 99.00 99.00 999 1015.0  14.2  19.7 999.0 99.0 99.00
2022 10 27 11 18  47  6.5  7.9 99.00 99.00 99.00 999 1015.1  14.2  19.6 999.0 99.0 99.00
2022 10 27 11 24  54  6.8  7.9 99.00 99.00 99.00 999 1015.1 999.0  19.7 999.0 99.0 99.00
2022 10 27 11 30  50  6.5  7.8 99.00 99.00 99.00 999 1015.2 999.0  19.9 999.0 99.0 99.00
2022 10 27 11 36  54  6.4  7.7 99.00 99.00 99.00 999 9999.0 999.0  19.6 999.0 99.0 99.00
2022 10 27 11 42  50  6.2  7.4 99.00 99.00 99.00 999 9999.0 999.0  19.9 999.0 99.0 99.00
2022 10 27 11 48  52  6.6  7.6 99.00 99.00 99.00 999 9999.0 999.0  19.7 999.0 99.0 99.00
2022 10 27 11 54  52  5.9  7.5 99.00 99.00 99.00 999 9999.0 999.0  19.9 999.0 99.0 99.00
2022 10 27 12 00  53  6.4  7.5 99.00 99.00 99.00 999 9999.0 999.0  19.8 999.0 99.0 99.00
2022 10 27 12 06  47  6.5  7.5 99.00 99.00 99.00 999 9999.0 999.0  19.8 999.0 99.0 99.00
2022 10 27 12 12  54  6.8  7.8 99.00 99.00 99.00 999 9999.0 999.0  19.7 999.0 99.0 99.00
2022 10 27 12 18  50  7.0  8.0 99.00 99.00 99.00 999 9999.0 999.0  19.8 999.0 99.0 99.00
2022 10 27 12 24  53  6.6  7.7 99.00 99.00 99.00 999 1015.6 999.0  19.8 999.0 99.0 99.00
2022 10 27 12 30  47  6.6  7.9 99.00 99.00 99.00 999 1015.7 999.0  19.8 999.0 99.0 99.00
2022 10 27 12 36  51  6.8  8.5 99.00 99.00 99.00 999 9999.0 999.0  19.8 999.0 99.0 99.00
2022 10 27 12 42  54  6.9  8.0 99.00 99.00 99.00 999 9999.0 999.0  19.8 999.0 99.0 99.00
2022 10 27 12 48  59  6.9  8.1 99.00 99.00 99.00 999 9999.0 999.0  19.9 999.0 99.0 99.00
2022 10 27 12 54  56  6.9  8.4 99.00 99.00 99.00 999 1015.9  13.7  20.0 999.0 99.0 99.00
2022 10 27 13 00  54  6.9  7.9 99.00 99.00 99.00 999 1015.9  13.6  20.0 999.0 99.0 99.00
2022 10 27 13 06  55  6.6  8.2 99.00 99.00 99.00 999 9999.0 999.0  20.1 999.0 99.0 99.00
2022 10 27 13 12  56  7.1  8.1 99.00 99.00 99.00 999 9999.0 999.0  20.1 999.0 99.0 99.00
2022 10 27 13 18  56  7.1  8.0 99.00 99.00 99.00 999 9999.0 999.0  20.0 999.0 99.0 99.00
2022 10 27 13 24  58  6.9  8.0 99.00 99.00 99.00 999 1016.1 999.0  20.1 999.0 99.0 99.00
2022 10 27 13 30  55  6.5  7.9 99.00 99.00 99.00 999 1016.2 999.0  20.2 999.0 99.0 99.00
2022 10 27 13 36  55  6.9  8.0 99.00 99.00 99.00 999 1016.3 999.0  20.2 999.0 99.0 99.00
2022 10 27 13 42  57  6.5  8.0 99.00 99.00 99.00 999 1016.5 999.0  20.2 999.0 99.0 99.00
2022 10 27 13 48  55  6.0  7.4 99.00 99.00 99.00 999 1016.5 999.0  20.1 999.0 99.0 99.00
2022 10 27 13 54  58  6.1  6.9 99.00 99.00 99.00 999 9999.0 999.0  20.1 999.0 99.0 99.00
2022 10 27 14 00  58  6.0  6.8 99.00 99.00 99.00 999 9999.0 999.0  20.1 999.0 99.0 99.00
2022 10 27 14 06  55  5.8  7.2 99.00 99.00 99.00 999 1016.8 999.0  20.1 999.0 99.0 99.00
2022 10 27 14 12  59  5.5  6.6 99.00 99.00 99.00 999 1016.9 999.0  20.1 999.0 99.0 99.00
2022 10 27 14 18  51  5.5  6.4 99.00 99.00 99.00 999 1017.0 999.0  20.1 999.0 99.0 99.00
2022 10 27 14 24  59  4.9  6.6 99.00 99.00 99.00 999 1017.0 999.0  20.1 999.0 99.0 99.00
2022 10 27 14 30  52  4.9  6.1 99.00 99.00 99.00 999 1017.0 999.0  20.1 999.0 99.0 99.00
2022 10 27 14 36  52  4.9  6.3 99.00 99.00 99.00 999 1017.0 999.0  20.1 999.0 99.0 99.00
2022 10 27 14 42  52  4.4  5.7 99.00 99.00 99.00 999 1017.0 999.0  20.1 999.0 99.0 99.00
2022 10 27 14 48  53  4.9  5.6 99.00 99.00 99.00 999 1017.1 999.0  20.1 999.0 99.0 99.00
2022 10 27 14 54  52  4.2  4.9 99.00 99.00 99.00 999 1017.0  14.0  20.1 999.0 99.0 99.00
2022 10 27 15 00  44  4.3  5.0 99.00 99.00 99.00 999 1017.1  14.2  20.1 999.0 99.0 99.00
2022 10 27 15 06  49  4.1  5.0 99.00 99.00 99.00 999 1017.0 999.0  20.0 999.0 99.0 99.00
2022 10 27 15 12  56  4.1  5.0 99.00 99.00 99.00 999 1017.1 999.0  20.1 999.0 99.0 99.00
2022 10 27 15 18  48  3.4  4.4 99.00 99.00 99.00 999 1017.2 999.0  20.1 999.0 99.0 99.00
2022 10 27 15 24  43  3.5  4.3 99.00 99.00 99.00 999 1017.2 999.0  20.1 999.0 99.0 99.00
2022 10 27 15 30  47  3.8  4.5 99.00 99.00 99.00 999 1017.1 999.0  20.2 999.0 99.0 99.00
2022 10 27 15 36  40  3.3  4.2 99.00 99.00 99.00 999 9999.0 999.0  20.2 999.0 99.0 99.00
2022 10 27 15 42  50  3.2  4.1 99.00 99.00 99.00 999 9999.0 999.0  20.3 999.0 99.0 99.00
2022 10 27 15 48  46  3.3  4.0 99.00 99.00 99.00 999 9999.0 999.0  20.3 999.0 99.0 99.00
2022 10 27 15 54  44  2.9  3.9 99.00 99.00 99.00 999 9999.0  14.8  20.3 999.0 99.0 99.00
2022 10 27 16 00  43  2.6  3.7 99.00 99.00 99.00 999 9999.0  14.9  20.3 999.0 99.0 99.00
2022 10 27 16 06  42  3.1  3.8 99.00 99.00 99.00 999 1017.2  15.0  20.3 999.0 99.0 99.00
2022 10 27 16 12  50  3.0  3.5 99.00 99.00 99.00 999 1017.2  15.0  20.3 999.0 99.0 99.00
2022 10 27 16 18  54  2.3  2.9 99.00 99.00 99.00 999 1017.2  15.1  20.4 999.0 99.0 99.00
2022 10 27 16 24  48  2.6  3.3 99.00 99.00 99.00 999 1017.2 999.0  20.4 999.0 99.0 99.00
2022 10 27 16 30  48  3.2  3.8 99.00 99.00 99.00 999 1017.1 999.0  20.4 999.0 99.0 99.00
2022 10 27 16 36  38  2.1  3.8 99.00 99.00 99.00 999 1017.1  15.4  20.5 999.0 99.0 99.00
2022 10 27 16 42  56  2.6  3.3 99.00 99.00 99.00 999 1017.1  15.2  20.5 999.0 99.0 99.00
2022 10 27 16 48  51  2.0  3.3 99.00 99.00 99.00 999 1017.0  15.3  20.5 999.0 99.0 99.00
2022 10 27 16 54  42  1.4  2.7 99.00 99.00 99.00 999 1017.0  15.5  20.6 999.0 99.0 99.00
2022 10 27 17 00  49  1.9  2.4 99.00 99.00 99.00 999 1016.9  15.7  20.6 999.0 99.0 99.00
2022 10 27 17 06  40  1.7  2.6 99.00 99.00 99.00 999 9999.0  15.8  20.5 999.0 99.0 99.00
2022 10 27 17 12  65  1.6  2.2 99.00 99.00 99.00 999 9999.0  15.7  20.5 999.0 99.0 99.00
2022 10 27 17 18  70  1.8  2.4 99.00 99.00 99.00 999 9999.0  15.6  20.5 999.0 99.0 99.00
2022 10 27 17 24  61  1.1  1.8 99.00 99.00 99.00 999 1016.8 999.0  20.5 999.0 99.0 99.00
2022 10 27 17 30  28  0.7  1.5 99.00 99.00 99.00 999 1016.8 999.0  20.6 999.0 99.0 99.00
2022 10 27 17 36  29  0.7  1.7 99.00 99.00 99.00 999 1016.8  16.4  20.5 999.0 99.0 99.00
2022 10 27 17 42  34  0.3  1.7 99.00 99.00 99.00 999 1016.7  16.9  20.5 999.0 99.0 99.00
2022 10 27 17 48  39  0.7  1.5 99.00 99.00 99.00 999 1016.6  17.1  20.4 999.0 99.0 99.00
2022 10 27 17 54  74  1.4  1.7 99.00 99.00 99.00 999 1016.5  16.4  20.5 999.0 99.0 99.00
2022 10 27 18 00  97  0.8  1.6 99.00 99.00 99.00 999 1016.5  16.3  20.5 999.0 99.0 99.00
2022 10 27 18 06  73  0.9  1.4 99.00 99.00 99.00 999 1016.4 999.0  20.5 999.0 99.0 99.00
2022 10 27 18 12  98  1.1  1.5 99.00 99.00 99.00 999 1016.3 999.0  20.7 999.0 99.0 99.00
2022 10 27 18 18 124  1.6  1.9 99.00 99.00 99.00 999 1016.2 999.0  20.6 999.0 99.0 99.00
2022 10 27 18 24 135  1.7  2.4 99.00 99.00 99.00 999 9999.0 999.0  20.5 999.0 99.0 99.00
2022 10 27 18 30 156  1.7  2.1 99.00 99.00 99.00 999 9999.0 999.0  20.5 999.0 99.0 99.00
2022 10 27 18 36 160  2.1  3.0 99.00 99.00 99.00 999 9999.0  16.5  20.6 999.0 99.0 99.00
2022 10 27 18 42 170  2.4  3.2 99.00 99.00 99.00 999 9999.0  16.6  20.7 999.0 99.0 99.00
2022 10 27 18 48 165  2.6  3.1 99.00 99.00 99.00 999 9999.0  16.6  20.6 999.0 99.0 99.00
2022 10 27 18 54 171  2.6  3.1 99.00 99.00 99.00 999 9999.0  16.6  20.6 999.0 99.0 99.00
2022 10 27 19 00 172  2.2  2.9 99.00 99.00 99.00 999 9999.0  16.6  20.6 999.0 99.0 99.00
2022 10 27 19 06 160  2.1  2.5 99.00 99.00 99.00 999 1015.3  16.6  20.7 999.0 99.0 99.00
2022 10 27 19 12 161  2.0  2.7 99.00 99.00 99.00 999 1015.2  16.6  20.8 999.0 99.0 99.00
2022 10 27 19 18 157  1.9  2.5 99.00 99.00 99.00 999 1015.2  16.7  20.8 999.0 99.0 99.00
2022 10 27 19 24 157  1.8  2.2 99.00 99.00 99.00 999 1015.1  16.8  20.8 999.0 99.0 99.00
2022 10 27 19 30 149  1.8  2.2 99.00 99.00 99.00 999 1015.1  16.9  20.8 999.0 99.0 99.00
2022 10 27 19 36 158  1.9  2.3 99.00 99.00 99.00 999 9999.0  17.0  20.8 999.0 99.0 99.00
2022 10 27 19 42 158  1.9  2.2 99.00 99.00 99.00 999 9999.0  17.1  20.8 999.0 99.0 99.00
2022 10 27 19 48 157  2.1  2.6 99.00 99.00 99.00 999 9999.0  17.2  20.9 999.0 99.0 99.00
2022 10 27 19 54 172  1.9  2.5 99.00 99.00 99.00 999 1015.1  17.4  20.9 999.0 99.0 99.00
2022 10 27 20 00 163  2.2  3.3 99.00 99.00 99.00 999 1015.1  17.4  21.0 999.0 99.0 99.00
2022 10 27 20 06 176  1.8  2.7 99.00 99.00 99.00 999 1015.1  17.6  21.0 999.0 99.0 99.00
2022 10 27 20 12 168  2.1  2.5 99.00 99.00 99.00 999 1015.1  17.7  20.9 999.0 99.0 99.00
2022 10 27 20 18 191  2.1  2.9 99.00 99.00 99.00 999 1015.1  18.0  20.9 999.0 99.0 99.00
2022 10 27 20 24 215  1.8  3.3 99.00 99.00 99.00 999 1015.1  18.3  21.0 999.0 99.0 99.00
2022 10 27 20 30 191  2.4  3.1 99.00 99.00 99.00 999 1015.0  18.2  21.0 999.0 99.0 99.00
2022 10 27 20 36 193  2.5  2.8 99.00 99.00 99.00 999 9999.0  18.1  21.0 999.0 99.0 99.00
2022 10 27 20 42 229  1.8  3.3 99.00 99.00 99.00 999 9999.0  18.6  21.0 999.0 99.0 99.00
2022 10 27 20 48 192  2.1  2.7 99.00 99.00 99.00 999 9999.0  18.5  21.0 999.0 99.0 99.00
2022 10 27 20 54 207  1.6  2.8 99.00 99.00 99.00 999 9999.0  18.6  21.0 999.0 99.0 99.00
2022 10 27 21 00 189  1.9  2.5 99.00 99.00 99.00 999 9999.0  18.6  21.0 999.0 99.0 99.00
2022 10 27 21 06 195  2.0  2.6 99.00 99.00 99.00 999 9999.0  18.7  21.0 999.0 99.0 99.00
2022 10 27 21 12 205  1.8  2.7 99.00 99.00 99.00 999 9999.0  18.7  21.0 999.0 99.0 99.00
2022 10 27 21 18 205  1.4  2.0 99.00 99.00 99.00 999 9999.0  18.9  21.0 999.0 99.0 99.00
2022 10 27 21 24 206  1.5  2.2 99.00 99.00 99.00 999 9999.0  19.0  21.0 999.0 99.0 99.00
2022 10 27 21 30 186  1.6  2.2 99.00 99.00 99.00 999 9999.0  18.9  21.0 999.0 99.0 99.00
2022 10 27 21 36 188  1.8  2.2 99.00 99.00 99.00 999 1015.0  18.8  21.0 999.0 99.0 99.00
2022 10 27 21 42 205  1.8  2.2 99.00 99.00 99.00 999 1015.1  18.8  21.1 999.0 99.0 99.00
2022 10 27 21 48 196  1.6  2.3 99.00 99.00 99.00 999 1015.1  18.8  21.0 999.0 99.0 99.00
2022 10 27 21 54 196  1.8  2.2 99.00 99.00 99.00 999 9999.0  18.8  20.9 999.0 99.0 99.00
2022 10 27 22 00 196  1.8  2.3 99.00 99.00 99.00 999 9999.0  18.9  21.0 999.0 99.0 99.00
2022 10 27 22 06 215  1.4  2.2 99.00 99.00 99.00 999 1015.0  19.0  21.0 999.0 99.0 99.00
2022 10 27 22 12 220  1.4  1.9 99.00 99.00 99.00 999 1015.1  19.1  20.9 999.0 99.0 99.00
2022 10 27 22 18 217  1.7  2.0 99.00 99.00 99.00 999 1015.1  19.0  21.0 999.0 99.0 99.00
2022 10 27 22 24 220  1.4  1.9 99.00 99.00 99.00 999 1015.1  19.1  21.0 999.0 99.0 99.00
2022 10 27 22 30 192  1.8  2.1 99.00 99.00 99.00 999 1015.1  18.8  21.0 999.0 99.0 99.00
2022 10 27 22 36 195  1.5  1.9 99.00 99.00 99.00 999 9999.0 999.0  21.1 999.0 99.0 99.00
2022 10 27 22 42 202  1.2  1.6 99.00 99.00 99.00 999 9999.0 999.0  21.1 999.0 99.0 99.00
2022 10 27 22 48 190  1.4  1.8 99.00 99.00 99.00 999 9999.0 999.0  21.1 999.0 99.0 99.00
2022 10 27 22 54 208  1.0  1.5 99.00 99.00 99.00 999 9999.0  18.7  21.1 999.0 99.0 99.00
2022 10 27 23 00 184  1.3  1.5 99.00 99.00 99.00 999 9999.0  18.6  21.1 999.0 99.0 99.00
2022 10 27 23 06 162  1.5  1.9 99.00 99.00 99.00 999 1015.3  18.4  21.1 999.0 99.0 99.00
2022 10 27 23 12 177  1.6  2.1 99.00 99.00 99.00 999 1015.3  18.3  21.1 999.0 99.0 99.00
2022 10 27 23 18 164  2.0  2.3 99.00 99.00 99.00 999 1015.4  18.3  21.3 999.0 99.0 99.00
2022 10 27 23 24 163  2.0  2.5 99.00 99.00 99.00 999 9999.0  18.4  21.2 999.0 99.0 99.00
2022 10 27 23 30 166  2.1  2.4 99.00 99.00 99.00 999 9999.0  18.4  21.3 999.0 99.0 99.00
2022 10 27 23 36 152  2.0  2.4 99.00 99.00 99.00 999 9999.0 999.0  21.3 999.0 99.0 99.00
2022 10 27 23 42 167  2.8  3.2 99.00 99.00 99.00 999 9999.0 999.0  21.1 999.0 99.0 99.00
2022 10 27 23 48 177  2.6  3.6 99.00 99.00 99.00 999 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 27 23 54 172  3.0  3.4 99.00 99.00 99.00 999 1015.4  18.6  21.3 999.0 99.0 99.00
2022 10 28 00 00 172  3.1  3.4 99.00 99.00 99.00 999 1015.5  18.6  21.5 999.0 99.0 99.00
2022 10 28 00 06 172  3.2  3.7 99.00 99.00 99.00 999 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 28 00 12 176  3.1  3.7 99.00 99.00 99.00 999 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 28 00 18 161  3.1  3.9 99.00 99.00 99.00 999 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 28 00 24 161  3.2  3.9 99.00 99.00 99.00 999 1015.7  19.0  21.5 999.0 99.0 99.00
2022 10 28 00 30 157  2.9  3.8 99.00 99.00 99.00 999 1015.7  19.1  21.4 999.0 99.0 99.00
2022 10 28 00 36 162  2.4  3.2 99.00 99.00 99.00 999 1015.7 999.0  21.3 999.0 99.0 99.00
2022 10 28 00 42 170  3.1  3.5 99.00 99.00 99.00 999 1015.8 999.0  21.3 999.0 99.0 99.00
2022 10 28 00 48 163  2.8  3.5 99.00 99.00 99.00 999 1015.9 999.0  21.3 999.0 99.0 99.00
2022 10 28 00 54 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  21.3 999.0 99.0 99.00
2022 10 28 01 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 28 01 06 172  2.7  3.2 99.00 99.00 99.00 999 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 28 01 12 171  2.3  2.9 99.00 99.00 99.00 999 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 28 01 18 174  2.0  2.7 99.00 99.00 99.00 999 9999.0 999.0  21.4 999.0 99.0 99.00
2022 10 28 01 24 171  2.1  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2022 10 28 01 30 176  1.7  2.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2022 10 28 01 36 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 28 01 42 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 28 01 48 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  21.4 999.0 99.0 99.00
2022 10 28 01 54 190  0.6  1.6 99.00 99.00 99.00 999 9999.0  19.3  21.4 999.0 99.0 99.00
2022 10 28 02 00 206  0.8  1.3 99.00 99.00 99.00 999 9999.0  19.1  21.4 999.0 99.0 99.00
2022 10 28 02 06 312  0.4  0.8 99.00 99.00 99.00 999 1016.7 999.0  21.5 999.0 99.0 99.00
2022 10 28 02 12 321  1.4  1.5 99.00 99.00 99.00 999 1016.8 999.0  21.5 999.0 99.0 99.00
2022 10 28 02 18 327  1.3  1.6 99.00 99.00 99.00 999 1016.9 999.0  21.5 999.0 99.0 99.00
2022 10 28 02 24 323  1.6  1.6 99.00 99.00 99.00 999 1017.0  18.7  21.4 999.0 99.0 99.00
2022 10 28 02 30 319  1.4  1.6 99.00 99.00 99.00 999 1017.0  18.8  21.4 999.0 99.0 99.00
2022 10 28 02 36 314  1.1  1.4 99.00 99.00 99.00 999 1017.1  18.9  21.5 999.0 99.0 99.00
2022 10 28 02 42 327  1.0  1.1 99.00 99.00 99.00 999 1017.1  18.9  21.5 999.0 99.0 99.00
2022 10 28 02 48 313  1.3  1.4 99.00 99.00 99.00 999 1017.1  18.9  21.5 999.0 99.0 99.00
2022 10 28 02 54 312  1.3  1.5 99.00 99.00 99.00 999 1017.2  19.0  21.4 999.0 99.0 99.00
2022 10 28 03 00 307  1.5  1.7 99.00 99.00 99.00 999 1017.1  18.9  21.4 999.0 99.0 99.00
2022 10 28 03 06 317  1.6  1.7 99.00 99.00 99.00 999 1017.1  18.9  21.4 999.0 99.0 99.00
2022 10 28 03 12 320  1.2  1.6 99.00 99.00 99.00 999 1017.1  18.9  21.4 999.0 99.0 99.00
2022 10 28 03 18 333  1.4  1.4 99.00 99.00 99.00 999 1017.1  18.9  21.4 999.0 99.0 99.00
2022 10 28 03 24   1  1.2  1.3 99.00 99.00 99.00 999 1017.1  18.8  21.4 999.0 99.0 99.00
2022 10 28 03 30 351  1.1  1.2 99.00 99.00 99.00 999 1017.1  18.7  21.5 999.0 99.0 99.00
2022 10 28 03 36 349  1.0  1.3 99.00 99.00 99.00 999 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 28 03 42 356  1.2  1.3 99.00 99.00 99.00 999 9999.0 999.0  21.4 999.0 99.0 99.00
2022 10 28 03 48 354  1.1  1.2 99.00 99.00 99.00 999 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 28 03 54   3  1.2  1.3 99.00 99.00 99.00 999 9999.0  18.9  21.4 999.0 99.0 99.00
2022 10 28 04 00   6  1.2  1.3 99.00 99.00 99.00 999 9999.0  18.9  21.2 999.0 99.0 99.00
2022 10 28 04 06 358  1.2  1.3 99.00 99.00 99.00 999 1017.2  18.9  21.2 999.0 99.0 99.00
2022 10 28 04 12   3  1.0  1.4 99.00 99.00 99.00 999 1017.2  18.8  21.1 999.0 99.0 99.00
2022 10 28 04 18  13  1.4  1.5 99.00 99.00 99.00 999 1017.1  18.8  21.1 999.0 99.0 99.00
2022 10 28 04 24   9  1.1  1.6 99.00 99.00 99.00 999 1017.1  18.8  20.8 999.0 99.0 99.00
2022 10 28 04 30   6  2.0  2.1 99.00 99.00 99.00 999 1017.1  18.9  20.9 999.0 99.0 99.00
2022 10 28 04 36  13  1.9  2.2 99.00 99.00 99.00 999 1017.1  18.9  20.8 999.0 99.0 99.00
2022 10 28 04 42   9  2.1  2.3 99.00 99.00 99.00 999 1017.1  18.9  20.7 999.0 99.0 99.00
2022 10 28 04 48   6  2.3  2.7 99.00 99.00 99.00 999 1017.1  18.9  20.7 999.0 99.0 99.00
2022 10 28 04 54   6  2.7  3.1 99.00 99.00 99.00 999 1017.1  18.9  20.6 999.0 99.0 99.00
2022 10 28 05 00   8  2.9  3.1 99.00 99.00 99.00 999 1017.1  18.8  20.6 999.0 99.0 99.00
2022 10 28 05 06  13  2.7  3.0 99.00 99.00 99.00 999 9999.0  18.7  20.5 999.0 99.0 99.00
2022 10 28 05 12  26  2.4  3.1 99.00 99.00 99.00 999 9999.0  18.6  20.5 999.0 99.0 99.00
2022 10 28 05 18  20  2.5  2.8 99.00 99.00 99.00 999 9999.0  18.6  20.4 999.0 99.0 99.00
2022 10 28 05 24  29  2.4  2.8 99.00 99.00 99.00 999 1016.9 999.0  20.3 999.0 99.0 99.00
2022 10 28 05 30  25  2.3  2.6 99.00 99.00 99.00 999 1016.9 999.0  20.3 999.0 99.0 99.00
2022 10 28 05 36  24  2.0  2.6 99.00 99.00 99.00 999 9999.0 999.0  20.3 999.0 99.0 99.00
2022 10 28 05 42  19  2.1  2.4 99.00 99.00 99.00 999 9999.0 999.0  20.3 999.0 99.0 99.00
2022 10 28 05 48  25  1.9  2.4 99.00 99.00 99.00 999 9999.0 999.0  20.2 999.0 99.0 99.00
2022 10 28 05 54  23  2.2  2.5 99.00 99.00 99.00 999 1017.0  18.6  20.2 999.0 99.0 99.00
2022 10 28 06 00  10  2.3  2.8 99.00 99.00 99.00 999 1017.0  18.5  20.2 999.0 99.0 99.00
2022 10 28 06 06  11  2.2  2.6 99.00 99.00 99.00 999 1017.0 999.0  20.2 999.0 99.0 99.00
2022 10 28 06 12  12  1.9  2.2 99.00 99.00 99.00 999 1016.9 999.0  20.2 999.0 99.0 99.00
2022 10 28 06 18  17  1.8  2.1 99.00 99.00 99.00 999 1016.9 999.0  20.2 999.0 99.0 99.00
2022 10 28 06 24  20  1.7  2.0 99.00 99.00 99.00 999 1016.9  18.4  20.2 999.0 99.0 99.00
2022 10 28 06 30   9  2.0  2.3 99.00 99.00 99.00 999 1017.0  18.3  20.2 999.0 99.0 99.00
2022 10 28 06 36  12  1.7  1.9 99.00 99.00 99.00 999 1017.0 999.0  20.2 999.0 99.0 99.00
2022 10 28 06 42   5  2.1  2.5 99.00 99.00 99.00 999 1017.1 999.0  20.2 999.0 99.0 99.00
2022 10 28 06 48 352  2.6  2.8 99.00 99.00 99.00 999 1017.1 999.0  20.2 999.0 99.0 99.00
2022 10 28 06 54   8  2.4  2.7 99.00 99.00 99.00 999 1017.1  18.2  20.2 999.0 99.0 99.00
2022 10 28 07 00   5  2.5  2.8 99.00 99.00 99.00 999 1017.1  18.2  20.2 999.0 99.0 99.00
2022 10 28 07 06   5  2.7  3.0 99.00 99.00 99.00 999 1017.0  18.1  20.2 999.0 99.0 99.00
2022 10 28 07 12   7  2.5  2.9 99.00 99.00 99.00 999 1016.9  18.1  20.2 999.0 99.0 99.00
2022 10 28 07 18   5  2.5  2.8 99.00 99.00 99.00 999 1016.9  18.0  20.2 999.0 99.0 99.00
2022 10 28 07 24  14  2.1  2.6 99.00 99.00 99.00 999 1016.9  18.0  20.2 999.0 99.0 99.00
2022 10 28 07 30 353  2.3  2.5 99.00 99.00 99.00 999 1017.0  18.0  20.3 999.0 99.0 99.00
